リスト名,担当名,パスアポ,会社名,HP,HPリンク,説明,説明リンク,電話番号,代表者,リストランク,アポ獲得,アプローチ内容,見込み,アプローチ備考,次回アプローチ日,地域,業種,従業員数,リストアップ担当者,条件NG,リストアップ更新日,調査,行動履歴チェック,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,"株式会社アイディール　（英語表記：i-DEAL.Co.,Ltd）",ideal-inc.com,ideal-inc.com,"https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業","https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業", +815055302117,,,,,,,,東京都品川区,輸出入,15,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,東郷産業株式会社,www.to-go.co.jp,www.to-go.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/885,https://aichi-meister.pref.aichi.jp/company/detail/885, +81522515371,,,,,,,,愛知県名古屋市,卸売,51,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社マルシン,kk-marusin.com,kk-marusin.com,https://www.pref.saitama.lg.jp/workstyle/model/177.html,https://www.pref.saitama.lg.jp/workstyle/model/177.html, +81489315200,,,,,,,,埼玉県草加市,電気機械器具／電子部品・デバイス・機器製造,74,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,東航エンジニアリング株式会社,toko-eng.co.jp,toko-eng.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1175,https://aichi-meister.pref.aichi.jp/company/detail/1175, +81568616755,,,,,,,,愛知県犬山市,消費者サービス,139,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,ナカネ新建材株式会社,www.nakane-s.com,www.nakane-s.com,https://aichi-meister.pref.aichi.jp/company/detail/879,https://aichi-meister.pref.aichi.jp/company/detail/879, +81564220128,,,,,,,,愛知県岡崎市,卸売,71,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,タカオカ化成工業株式会社,takaokakasei.co.jp,takaokakasei.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/931,https://aichi-meister.pref.aichi.jp/company/detail/931, +81524433131,,,,,,,,愛知県,電気機械器具／電子部品・デバイス・機器製造,163,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,ライフパートナーズ株式会社,www.lifepartners.co.jp,www.lifepartners.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1310,https://aichi-meister.pref.aichi.jp/company/detail/1310,,,,,,,,,愛知県名古屋市,情報通信、電話,12,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,愛知県道路公社,www.aichi-dourokousha.or.jp,www.aichi-dourokousha.or.jp,https://aichi-meister.pref.aichi.jp/company/detail/1115,https://aichi-meister.pref.aichi.jp/company/detail/1115, +81529611621,,,,,,,,愛知県名古屋市,消費者サービス,54,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社テリロジーサービスウェア,www.joho-translation.com,www.joho-translation.com,"https://kennet.mhlw.go.jp/slp/about/index
スマートライフプロジェクト参画企業","https://kennet.mhlw.go.jp/slp/about/index
スマートライフプロジェクト参画企業", +815017436555,,,,,,,,東京都千代田区,インターネット,200,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,株式会社ベストリイム,https://best-ream.jp,https://best-ream.jp,https://aichi-meister.pref.aichi.jp/company/detail/833,https://aichi-meister.pref.aichi.jp/company/detail/833, +81527153611,坂倉 公章,,,追客,,"4/8　不在
4/9　不在",,愛知県名古屋市,卸売,36,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社Anc,https://anc-web.co.jp,https://anc-web.co.jp,"https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業","https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業", +81522536221,,,,,,,,愛知県名古屋市,インターネット,30,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,笘原拓人税理士事務所,t-taxfirm.com,t-taxfirm.com,https://aichi-meister.pref.aichi.jp/company/detail/1258,https://aichi-meister.pref.aichi.jp/company/detail/1258, +81522658902,,,,,,,,愛知県名古屋市,消費者サービス,19,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社テラダイ,www.teradai.co.jp,www.teradai.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/179.html,https://www.pref.saitama.lg.jp/workstyle/model/179.html, +81429343641,,,,,,,,埼玉県入間市,電気機械器具／電子部品・デバイス・機器製造,78,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社北陸製作所 - 公式サイト,www.hokurikuss.com,www.hokurikuss.com,https://www.hokurikuss.com/news/?id=120,https://www.hokurikuss.com/news/?id=120, +81258245478,,,,,,,,新潟県長岡市,船舶製造、造船,59,近野凌太,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社バルカーミカワフロンテック,www.valqua-vmf.co.jp,www.valqua-vmf.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/952,https://aichi-meister.pref.aichi.jp/company/detail/952, +81536230382,,,,,,,,愛知県新城市,電気機械器具／電子部品・デバイス・機器製造,160,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社エイト,eight-media.co.jp,eight-media.co.jp,"ポジティブオフ運動賛同企業
https://www.mlit.go.jp/kankocho/positive-off/about.html","ポジティブオフ運動賛同企業
https://www.mlit.go.jp/kankocho/positive-off/about.html", +81120193621,,,,,,,,東京都新宿区,メディア制作、クリエイティブ,56,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,BPR株式会社,https://bpr-inc.co.jp,https://bpr-inc.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1190,https://aichi-meister.pref.aichi.jp/company/detail/1190, +81523835512,,,,,,,,愛知県名古屋市,経営コンサルティング,100,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社デュエルデザイン,www.dwell-design.jp,www.dwell-design.jp,https://www.pref.saitama.lg.jp/workstyle/model/057.html,https://www.pref.saitama.lg.jp/workstyle/model/057.html, +81487330733,,,,,,,,埼玉県春日部市,消費者サービス,18,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,安保,,"株式会社ジョイ・ワールド・パシフィックjoy world pacific Co.,Ltd.",j-world.co.jp,j-world.co.jp,健康経営優良法人2025,健康経営優良法人2025, +81172448133,,,,,,4/6不在,,青森県平川市館山前田85番地2,半導体,98,戸倉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,株式会社 西友電気,seiyudenki.co.jp,seiyudenki.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1268,https://aichi-meister.pref.aichi.jp/company/detail/1268, +81527040356,池本 正樹,,,追客,,"4/8　不在
4/9　不在",,愛知県名古屋市,公益事業（電気、ガス、水道など）,16,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,株式会社ササノ合成,www.sasanogousei.co.jp,www.sasanogousei.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/901,https://aichi-meister.pref.aichi.jp/company/detail/901, +81564620340,笹野英一,,,追客,,"4/8　不在
4/9　不在",,愛知県額田郡幸田町,電気機械器具／電子部品・デバイス・機器製造,34,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社鬼頭精器製作所,www.kitouseiki.co.jp,www.kitouseiki.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/816,https://aichi-meister.pref.aichi.jp/company/detail/816, +81565523757,,,,,,,,愛知県豊田市,電気機械器具／電子部品・デバイス・機器製造,50,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,東洋ファイン株式会社,toyofine.co.jp,toyofine.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1271,https://aichi-meister.pref.aichi.jp/company/detail/1271, +81568671421,松山基邦,,,追客,,"4/8　不在
4/9 不在",,愛知県犬山市,電気機械器具／電子部品・デバイス・機器製造,34,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,仲山,,シンセメック株式会社,synthemec.co.jp,synthemec.co.jp,健康経営優良法人2025,https://www.synthemec.co.jp/, +81133756600,松本 周平,,,,,,,北海道石狩市新港西2丁目788番7号,生産用／業務用機械器具,78,戸倉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,平松鉄工株式会社,hiramatsu-kk.com,hiramatsu-kk.com,https://aichi-meister.pref.aichi.jp/company/detail/1057,https://aichi-meister.pref.aichi.jp/company/detail/1057, +81566480066,沖田 恵,,,追客,,4/8　不在,,愛知県,電気機械器具／電子部品・デバイス・機器製造,30,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社エスケイワード,www.skword.co.jp,www.skword.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1318,https://aichi-meister.pref.aichi.jp/company/detail/1318, +81529537161,,,,,,,,愛知県名古屋市,情報通信、電話,70,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,有限会社愛知環境センター,www.aichi-eco.co.jp,www.aichi-eco.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1275,https://aichi-meister.pref.aichi.jp/company/detail/1275, +81587955317,,,,,,,,愛知県,消費者サービス,11,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社 レアルリンク,www.real-link.co.jp,www.real-link.co.jp,"スマートライフプロジェクト参画企業
https://kennet.mhlw.go.jp/slp/about/index","スマートライフプロジェクト参画企業
https://kennet.mhlw.go.jp/slp/about/index", +81362710909,,,,,,,,東京都中央区,不動産,15,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社ジスクリエーション,www.jzyss.com,www.jzyss.com,https://aichi-meister.pref.aichi.jp/company/detail/736,https://aichi-meister.pref.aichi.jp/company/detail/736, +81522029808,,,,,,,,愛知県名古屋市,卸売,26,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,アール・ティ・エンジニアリング株式会社,www.rte-c.co.jp,www.rte-c.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/820,https://aichi-meister.pref.aichi.jp/company/detail/820, +81565883721,,,,,,,,愛知県豊田市,電気機械器具／電子部品・デバイス・機器製造,101,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社 飯塚製作所,www.iizuka-i.co.jp,www.iizuka-i.co.jp,https://www.instagram.com/p/DVsf9QWiblu/,https://www.instagram.com/p/DVsf9QWiblu/, +81234335577,佐藤 正和,A,,社長NG,,4/3,2026/04/20,山形県酒田市,食品／食料品製造,33,近野凌太,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社メガネマーケット,www.megane-market2.com,www.megane-market2.com,https://www.pref.saitama.lg.jp/workstyle/model/077.html,https://www.pref.saitama.lg.jp/workstyle/model/077.html, +81486583277,久賀 きよ江,,,,,,,埼玉県さいたま市,卸売,31,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,芙蓉パーソナルコミュニケーション株式会社,www.fuyo-pc.co.jp,www.fuyo-pc.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/072.html,https://www.pref.saitama.lg.jp/workstyle/model/072.html,,,,,,,,,埼玉県入間市,卸売,70,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社志水製作所,www.shimizu-seisakusyo.co.jp,www.shimizu-seisakusyo.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1242,https://aichi-meister.pref.aichi.jp/company/detail/1242, +81586686621,,,,,,,,愛知県一宮市,電気機械器具／電子部品・デバイス・機器製造,100,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,株式会社渡辺製作所,www.watanabe-mj.co.jp,www.watanabe-mj.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/302.html,https://www.pref.saitama.lg.jp/workstyle/model/302.html, +81488560855,渡辺伸治,,,追客,,"4/8　不在
4/9　不在",,埼玉県さいたま市,電気機械器具／電子部品・デバイス・機器製造,33,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社IHA,iha-cloudservice-support.jp,iha-cloudservice-support.jp,"sport in life加盟団体
https://sportinlife.go.jp/consortium/participant/","sport in life加盟団体
https://sportinlife.go.jp/consortium/participant/", +815017261111,,,,,,,,和歌山県和歌山市,インターネット,150,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社萬年,www.mannen.jp,www.mannen.jp,https://www.pref.saitama.lg.jp/workstyle/model/229.html,https://www.pref.saitama.lg.jp/workstyle/model/229.html,,,,,,,,,埼玉県,卸売,32,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,阿波工業株式会社,awa-kougyou.co.jp,awa-kougyou.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1267,https://aichi-meister.pref.aichi.jp/company/detail/1267, +81569216148,,,,,,,,愛知県半田市,電気機械器具／電子部品・デバイス・機器製造,187,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,東海CS株式会社,www.tcs-g.co.jp,www.tcs-g.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1266,https://aichi-meister.pref.aichi.jp/company/detail/1266, +81532543175,,,,,,,,愛知県豊橋市,電気機械器具／電子部品・デバイス・機器製造,39,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社丹羽金鉄工所,www.niwakin.jp,www.niwakin.jp,https://aichi-meister.pref.aichi.jp/company/detail/1309,https://aichi-meister.pref.aichi.jp/company/detail/1309, +81569728055,にわ,B,,受付NG,C,"4/9 社長確認してNG
4/7 女性のにわさんに、話めっちゃして、社長と話して折り返し",,愛知県武豊町,電気機械器具／電子部品・デバイス・機器製造,20,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社三陽製作所,www.sanyou-ss.co.jp,www.sanyou-ss.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1251,https://aichi-meister.pref.aichi.jp/company/detail/1251, +81587953325,,,,,,,,愛知県丹羽郡大口町,電気機械器具／電子部品・デバイス・機器製造,120,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社和田製作所,www.wadass.com,www.wadass.com,https://aichi-meister.pref.aichi.jp/company/detail/1325,https://aichi-meister.pref.aichi.jp/company/detail/1325, +81524014711,,,,,,,,愛知県清須市,電気機械器具／電子部品・デバイス・機器製造,58,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社中川製作所,www.nakagawa-mfg.co.jp,www.nakagawa-mfg.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/377.html,https://www.pref.saitama.lg.jp/workstyle/model/377.html, +81488823346,,,,,,,,埼玉県蕨市,電気機械器具／電子部品・デバイス・機器製造,179,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,SHOWROOM株式会社,https://showroom.co.jp,https://showroom.co.jp,"リストアップ元: 媒体リスト: SUPER CEO (https://superceo.jp/list/company) | ランク: B(4.0点) | 理由: ★PR媒体リスト経由: superceo.jp（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）","リストアップ元: 媒体リスト: SUPER CEO (https://superceo.jp/list/company) | ランク: B(4.0点) | 理由: ★PR媒体リスト経由: superceo.jp（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）",,,,,,,,,東京都,コンピューターソフトウェア,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社ヒメプラ,www.himepla.co.jp,www.himepla.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/313.html,https://www.pref.saitama.lg.jp/workstyle/model/313.html, +81486871911,,,,,,,,埼玉県さいたま市,卸売,47,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,	東北フローズン株式会社,www.touhoku-frozen.co.jp,www.touhoku-frozen.co.jp,"https://www.mext.go.jp/sports/content/20240124-spt_kensport02-300000816_01.pdf
社員⾃⾝がウォーキングなど主体的な健康づくり を実践・習慣化！

https://www.mext.go.jp/sports/b_menu/sports/mcatetop05/list/1399048.htm
スポーツエールカンパニ受賞","https://www.mext.go.jp/sports/content/20240124-spt_kensport02-300000816_01.pdf
社員⾃⾝がウォーキングなど主体的な健康づくり を実践・習慣化！

https://www.mext.go.jp/sports/b_menu/sports/mcatetop05/list/1399048.htm
スポーツエールカンパニ受賞", +81191244111,,,,,,説明開けない,,岩手県一関市,飲食料品（食品、飲料）,130,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,常木鍍金工業株式会社,http://tsuneki-mf.co.jp,http://tsuneki-mf.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/303.html,https://www.pref.saitama.lg.jp/workstyle/model/303.html, +81482254511,,,,,,,,埼玉県川口市,電気機械器具／電子部品・デバイス・機器製造,72,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,平岡織染株式会社,www.tarpo-hiraoka.com,www.tarpo-hiraoka.com,https://www.pref.saitama.lg.jp/workstyle/model/338.html,https://www.pref.saitama.lg.jp/workstyle/model/338.html, +81489315111,,,,,,,,埼玉県草加市,電気機械器具／電子部品・デバイス・機器製造,119,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社白山,hakusan-mfg.co.jp,hakusan-mfg.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/282.html,https://www.pref.saitama.lg.jp/workstyle/model/282.html,,,,,,,,,埼玉県飯能市,電気機械器具／電子部品・デバイス・機器製造,46,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社岩田プランテック,www.iwataplantec.co.jp,www.iwataplantec.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1279,https://aichi-meister.pref.aichi.jp/company/detail/1279, +81528990021,岩田,B,,追客,C,4/7 今週いない,,愛知県名古屋市,電気機械器具／電子部品・デバイス・機器製造,18,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,カネトヨ株式会社,www.kanetoyo.co.jp,www.kanetoyo.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1138,https://aichi-meister.pref.aichi.jp/company/detail/1138, +81525034488,木村 均,,,受付NG,,4/8　不在,,愛知県名古屋市,電気機械器具／電子部品・デバイス・機器製造,26,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社wiwiw,www.wiwiw.com,www.wiwiw.com,"https://www.wiwiw.com/about/outline/

ポジティブオフ運動賛同企業
https://www.mlit.go.jp/kankocho/positive-off/about.html","https://www.wiwiw.com/about/outline/

ポジティブオフ運動賛同企業
https://www.mlit.go.jp/kankocho/positive-off/about.html", +81353386551,,,,,,,,東京都新宿区,消費者サービス,18,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,有限会社城西,https://www.josai-tire.com,https://www.josai-tire.com,https://aichi-meister.pref.aichi.jp/company/detail/1305,https://aichi-meister.pref.aichi.jp/company/detail/1305, +81525316226,,,,,,,,愛知県名古屋市,消費者サービス,16,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,Ｔ＆Ｄ情報システム株式会社,www.td-system.co.jp,www.td-system.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/364.html,https://www.pref.saitama.lg.jp/workstyle/model/364.html, +81488256101,,,,,,,,埼玉県さいたま市,情報通信、電話,96,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
